CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,SimSowDate,SimMatDate,SimHarvestDate,Rain,Radn,MaxT,MeanT,MinT,ThermalTime,AccEmTT,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,Result,SimulationName,ID
1,1,Field,2018-04-25 12:00:00,2018,115,,1,NA,NA,NA,0,16.478734970092773,11.119999885559082,7.484999895095825,3.8499999046325684,0.1712225966751575,0,0,0,1,0,1,NA,Simulation,83
1,1,Field,2018-04-26 12:00:00,2018,116,,1,NA,NA,NA,0,26.651748657226563,17.510000228881836,8.50000011920929,-0.5099999904632568,2.0548130937457083,0,0,0,1,0,1,NA,Simulation,83
1,1,Field,2018-04-27 12:00:00,2018,117,,1,NA,NA,NA,0.8600000143051147,21.740631103515625,12.899999618530273,7.499999761581421,2.0999999046325684,0.6200623693317173,0,0,0,1,0,1,NA,Simulation,83
1,1,Field,2018-04-28 12:00:00,2018,118,,1,NA,NA,NA,0,15.226719856262207,8.84000015258789,5.525000095367432,2.2100000381469727,0,0,0,0,1,0,1,NA,Simulation,83
1,1,Field,2018-04-29 12:00:00,2018,119,,1,NA,NA,NA,0,26.219947814941406,14.59000015258789,6.585000097751617,-1.4199999570846558,1.0283172399736942,0,0,0,1,0,1,NA,Simulation,83
1,1,Field,2018-04-30 12:00:00,2018,120,,1,NA,NA,NA,0,28.09298324584961,25.040000915527344,12.475000455975533,-0.09000000357627869,5.148984871046245,0,0,0,1,0.24750004559755326,1,NA,Simulation,83
1,1,Field,2018-05-01 12:00:00,2018,121,,1,NA,NA,NA,0,26.584716796875,29.639999389648438,19.049999713897705,8.460000038146973,9.11687583797574,0,0,0,1,0.9049999713897705,1,NA,Simulation,83
1,1,Field,2018-05-02 12:00:00,2018,122,,1,NA,NA,NA,25.530000686645508,17.513290405273438,31.030000686645508,23.22000026702881,15.40999984741211,13.009182143962384,0,0,0,1,1,1,NA,Simulation,83
1,1,Field,2018-05-03 12:00:00,2018,123,,1,NA,NA,NA,5.400000095367432,11.054095268249512,23.68000030517578,19.925000190734863,16.170000076293945,9.925000190734863,0,0,0,1,0.9925000190734864,1,NA,Simulation,83
1,1,Field,2018-05-04 12:00:00,2018,124,,1,NA,NA,NA,0,14.255627632141113,22.610000610351563,19.040000438690186,15.470000267028809,9.040000438690184,0,0,0,1,0.9040000438690186,1,NA,Simulation,83
